CELL,TAG,i,Chr,ldw,dcap,n_flag,n_runs,merge_opp,state
V2_c1,bgs,3,Chr1,0.00625,250000,2685,3,1,admissible
V2_c1,bgs,3,Chr1,0.00625,5e+05,2685,1,1,under_split
V2_c1,bgs,3,Chr1,0.00625,1e+06,2685,1,1,under_split
V2_c1,bgs,3,Chr1,0.00625,2500000,2685,1,1,under_split
V2_c1,bgs,3,Chr1,0.00625,5e+06,2685,1,1,under_split
V2_c1,bgs,3,Chr2,0.00625,10000,2541,212,0.985438803620622,admissible
V2_c1,bgs,3,Chr2,0.00625,25000,2541,51,0.997245179063361,admissible
V2_c1,bgs,3,Chr2,0.00625,50000,2541,17,1,admissible
V2_c1,bgs,3,Chr2,0.00625,1e+05,2541,7,1,admissible
V2_c1,bgs,3,Chr2,0.00625,250000,2541,1,1,under_split
V2_c1,bgs,3,Chr2,0.00625,5e+05,2541,1,1,under_split
V2_c1,bgs,3,Chr2,0.00625,1e+06,2541,1,1,under_split
V2_c1,bgs,3,Chr2,0.00625,2500000,2541,1,1,under_split
V2_c1,bgs,3,Chr2,0.00625,5e+06,2541,1,1,under_split
V2_c1,bgs,3,Chr1,0.0125,10000,284,106,0.830985915492958,admissible
V2_c1,bgs,3,Chr1,0.0125,25000,284,70,0.894366197183099,admissible
V2_c1,bgs,3,Chr1,0.0125,50000,284,46,0.943661971830986,admissible
V2_c1,bgs,3,Chr1,0.0125,1e+05,284,24,0.982394366197183,admissible
V2_c1,bgs,3,Chr1,0.0125,250000,284,11,0.98943661971831,admissible
V2_c1,bgs,3,Chr1,0.0125,5e+05,284,3,1,admissible
V2_c1,bgs,3,Chr1,0.0125,1e+06,284,2,1,admissible
V2_c1,bgs,3,Chr1,0.0125,2500000,284,2,1,admissible
V2_c1,bgs,3,Chr1,0.0125,5e+06,284,1,1,under_split
V2_c1,bgs,3,Chr2,0.0125,10000,295,92,0.854237288135593,admissible
V2_c1,bgs,3,Chr2,0.0125,25000,295,57,0.928813559322034,admissible
V2_c1,bgs,3,Chr2,0.0125,50000,295,33,0.96271186440678,admissible
V2_c1,bgs,3,Chr2,0.0125,1e+05,295,20,0.983050847457627,admissible
V2_c1,bgs,3,Chr2,0.0125,250000,295,8,0.996610169491525,admissible
V2_c1,bgs,3,Chr2,0.0125,5e+05,295,4,1,admissible
V2_c1,bgs,3,Chr2,0.0125,1e+06,295,3,1,admissible
V2_c1,bgs,3,Chr2,0.0125,2500000,295,2,1,admissible
V2_c1,bgs,3,Chr2,0.0125,5e+06,295,1,1,under_split
V2_c1,bgs,3,Chr1,0.025,10000,17,7,0.705882352941177,admissible
V2_c1,bgs,3,Chr1,0.025,25000,17,7,0.705882352941177,admissible
V2_c1,bgs,3,Chr1,0.025,50000,17,6,0.764705882352941,admissible
V2_c1,bgs,3,Chr1,0.025,1e+05,17,4,0.941176470588235,admissible
V2_c1,bgs,3,Chr1,0.025,250000,17,4,0.941176470588235,admissible
V2_c1,bgs,3,Chr1,0.025,5e+05,17,2,1,admissible
V2_c1,bgs,3,Chr1,0.025,1e+06,17,2,1,admissible
V2_c1,bgs,3,Chr1,0.025,2500000,17,1,1,under_split
V2_c1,bgs,3,Chr1,0.025,5e+06,17,1,1,under_split
V2_c1,bgs,3,Chr2,0.025,10000,49,10,0.918367346938776,admissible
V2_c1,bgs,3,Chr2,0.025,25000,49,9,0.938775510204082,admissible
V2_c1,bgs,3,Chr2,0.025,50000,49,6,0.938775510204082,admissible
V2_c1,bgs,3,Chr2,0.025,1e+05,49,5,0.959183673469388,admissible
V2_c1,bgs,3,Chr2,0.025,250000,49,2,0.979591836734694,admissible
V2_c1,bgs,3,Chr2,0.025,5e+05,49,2,0.979591836734694,admissible
V2_c1,bgs,3,Chr2,0.025,1e+06,49,2,0.979591836734694,admissible
V2_c1,bgs,3,Chr2,0.025,2500000,49,2,0.979591836734694,admissible
V2_c1,bgs,3,Chr2,0.025,5e+06,49,2,0.979591836734694,admissible
V2_c1,bgs,3,Chr1,0.05,10000,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,25000,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,50000,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,1e+05,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,250000,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,5e+05,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,1e+06,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,2500000,2,1,1,under_split
V2_c1,bgs,3,Chr1,0.05,5e+06,2,1,1,under_split
V2_c1,bgs,3,Chr2,0.05,10000,5,4,0.4,admissible
V2_c1,bgs,3,Chr2,0.05,25000,5,3,0.8,admissible
V2_c1,bgs,3,Chr2,0.05,50000,5,2,1,admissible
V2_c1,bgs,3,Chr2,0.05,1e+05,5,2,1,admissible
V2_c1,bgs,3,Chr2,0.05,250000,5,1,1,under_split
V2_c1,bgs,3,Chr2,0.05,5e+05,5,1,1,under_split
V2_c1,bgs,3,Chr2,0.05,1e+06,5,1,1,under_split
V2_c1,bgs,3,Chr2,0.05,2500000,5,1,1,under_split
V2_c1,bgs,3,Chr2,0.05,5e+06,5,1,1,under_split
V2_c1,bgs,3,Chr1,0.1,10000,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,25000,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,50000,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,1e+05,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,250000,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,5e+05,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,1e+06,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,2500000,0,,,dropped
V2_c1,bgs,3,Chr1,0.1,5e+06,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,10000,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,25000,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,50000,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,1e+05,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,250000,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,5e+05,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,1e+06,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,2500000,0,,,dropped
V2_c1,bgs,3,Chr2,0.1,5e+06,0,,,dropped
V2_c1,bgs,4,Chr1,0.00625,10000,3848,497,0.963877338877339,admissible
V2_c1,bgs,4,Chr1,0.00625,25000,3848,148,0.99012474012474,admissible
V2_c1,bgs,4,Chr1,0.00625,50000,3848,59,0.996101871101871,admissible
V2_c1,bgs,4,Chr1,0.00625,1e+05,3848,22,0.998180873180873,admissible
V2_c1,bgs,4,Chr1,0.00625,250000,3848,4,1,admissible
V2_c1,bgs,4,Chr1,0.00625,5e+05,3848,1,1,under_split
V2_c1,bgs,4,Chr1,0.00625,1e+06,3848,1,1,under_split
V2_c1,bgs,4,Chr1,0.00625,2500000,3848,1,1,under_split
V2_c1,bgs,4,Chr1,0.00625,5e+06,3848,1,1,under_split
V2_c1,bgs,4,Chr2,0.00625,10000,3795,484,0.96600790513834,admissible
V2_c1,bgs,4,Chr2,0.00625,25000,3795,138,0.99262187088274,admissible
V2_c1,bgs,4,Chr2,0.00625,50000,3795,45,0.997364953886693,admissible
V2_c1,bgs,4,Chr2,0.00625,1e+05,3795,20,0.998682476943346,admissible
V2_c1,bgs,4,Chr2,0.00625,250000,3795,8,0.999472990777339,admissible
V2_c1,bgs,4,Chr2,0.00625,5e+05,3795,3,1,admissible
V2_c1,bgs,4,Chr2,0.00625,1e+06,3795,1,1,under_split
V2_c1,bgs,4,Chr2,0.00625,2500000,3795,1,1,under_split
V2_c1,bgs,4,Chr2,0.00625,5e+06,3795,1,1,under_split
V2_c1,bgs,4,Chr1,0.0125,10000,407,154,0.793611793611794,admissible
V2_c1,bgs,4,Chr1,0.0125,25000,407,103,0.86977886977887,admissible
V2_c1,bgs,4,Chr1,0.0125,50000,407,70,0.909090909090909,admissible
V2_c1,bgs,4,Chr1,0.0125,1e+05,407,40,0.965601965601966,admissible
V2_c1,bgs,4,Chr1,0.0125,250000,407,17,0.99017199017199,admissible
V2_c1,bgs,4,Chr1,0.0125,5e+05,407,11,1,admissible
V2_c1,bgs,4,Chr1,0.0125,1e+06,407,4,1,admissible
V2_c1,bgs,4,Chr1,0.0125,2500000,407,3,1,admissible
V2_c1,bgs,4,Chr1,0.0125,5e+06,407,1,1,under_split
V2_c1,bgs,4,Chr2,0.0125,10000,383,132,0.822454308093995,admissible
V2_c1,bgs,4,Chr2,0.0125,25000,383,77,0.919060052219321,admissible
V2_c1,bgs,4,Chr2,0.0125,50000,383,54,0.942558746736293,admissible
V2_c1,bgs,4,Chr2,0.0125,1e+05,383,40,0.960835509138381,admissible
V2_c1,bgs,4,Chr2,0.0125,250000,383,20,0.989556135770235,admissible
V2_c1,bgs,4,Chr2,0.0125,5e+05,383,11,0.997389033942559,admissible
V2_c1,bgs,4,Chr2,0.0125,1e+06,383,7,0.997389033942559,admissible
V2_c1,bgs,4,Chr2,0.0125,2500000,383,2,1,admissible
V2_c1,bgs,4,Chr2,0.0125,5e+06,383,1,1,under_split
V2_c1,bgs,4,Chr1,0.025,10000,85,25,0.835294117647059,admissible
V2_c1,bgs,4,Chr1,0.025,25000,85,20,0.882352941176471,admissible
V2_c1,bgs,4,Chr1,0.025,50000,85,15,0.941176470588235,admissible
V2_c1,bgs,4,Chr1,0.025,1e+05,85,9,0.976470588235294,admissible
V2_c1,bgs,4,Chr1,0.025,250000,85,3,1,admissible
V2_c1,bgs,4,Chr1,0.025,5e+05,85,3,1,admissible
V2_c1,bgs,4,Chr1,0.025,1e+06,85,3,1,admissible
V2_c1,bgs,4,Chr1,0.025,2500000,85,3,1,admissible
V2_c1,bgs,4,Chr1,0.025,5e+06,85,2,1,admissible
V2_c1,bgs,4,Chr2,0.025,10000,77,29,0.831168831168831,admissible
V2_c1,bgs,4,Chr2,0.025,25000,77,21,0.883116883116883,admissible
V2_c1,bgs,4,Chr2,0.025,50000,77,15,0.909090909090909,admissible
V2_c1,bgs,4,Chr2,0.025,1e+05,77,11,0.935064935064935,admissible
V2_c1,bgs,4,Chr2,0.025,250000,77,6,0.987012987012987,admissible
V2_c1,bgs,4,Chr2,0.025,5e+05,77,5,1,admissible
V2_c1,bgs,4,Chr2,0.025,1e+06,77,5,1,admissible
V2_c1,bgs,4,Chr2,0.025,2500000,77,4,1,admissible
V2_c1,bgs,4,Chr2,0.025,5e+06,77,3,1,admissible
V2_c1,bgs,4,Chr1,0.05,10000,34,4,0.970588235294118,admissible
V2_c1,bgs,4,Chr1,0.05,25000,34,4,0.970588235294118,admissible
V2_c1,bgs,4,Chr1,0.05,50000,34,4,0.970588235294118,admissible
V2_c1,bgs,4,Chr1,0.05,1e+05,34,3,0.970588235294118,admissible
V2_c1,bgs,4,Chr1,0.05,250000,34,2,1,admissible
V2_c1,bgs,4,Chr1,0.05,5e+05,34,2,1,admissible
V2_c1,bgs,4,Chr1,0.05,1e+06,34,2,1,admissible
V2_c1,bgs,4,Chr1,0.05,2500000,34,2,1,admissible
V2_c1,bgs,4,Chr1,0.05,5e+06,34,2,1,admissible
V2_c1,bgs,4,Chr2,0.05,10000,16,8,0.6875,admissible
V2_c1,bgs,4,Chr2,0.05,25000,16,8,0.6875,admissible
V2_c1,bgs,4,Chr2,0.05,50000,16,6,0.875,admissible
V2_c1,bgs,4,Chr2,0.05,1e+05,16,6,0.875,admissible
V2_c1,bgs,4,Chr2,0.05,250000,16,4,0.9375,admissible
V2_c1,bgs,4,Chr2,0.05,5e+05,16,3,0.9375,admissible
V2_c1,bgs,4,Chr2,0.05,1e+06,16,3,0.9375,admissible
V2_c1,bgs,4,Chr2,0.05,2500000,16,3,0.9375,admissible
V2_c1,bgs,4,Chr2,0.05,5e+06,16,2,1,admissible
V2_c1,bgs,4,Chr1,0.1,10000,21,4,0.952380952380952,admissible
V2_c1,bgs,4,Chr1,0.1,25000,21,4,0.952380952380952,admissible
V2_c1,bgs,4,Chr1,0.1,50000,21,4,0.952380952380952,admissible
V2_c1,bgs,4,Chr1,0.1,1e+05,21,4,0.952380952380952,admissible
V2_c1,bgs,4,Chr1,0.1,250000,21,4,0.952380952380952,admissible
V2_c1,bgs,4,Chr1,0.1,5e+05,21,3,1,admissible
V2_c1,bgs,4,Chr1,0.1,1e+06,21,2,1,admissible
V2_c1,bgs,4,Chr1,0.1,2500000,21,2,1,admissible
V2_c1,bgs,4,Chr1,0.1,5e+06,21,2,1,admissible
V2_c1,bgs,4,Chr2,0.1,10000,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,25000,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,50000,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,1e+05,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,250000,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,5e+05,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,1e+06,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,2500000,3,2,0.666666666666667,admissible
V2_c1,bgs,4,Chr2,0.1,5e+06,3,2,0.666666666666667,admissible
V2_c1,bgs,5,Chr1,0.00625,10000,1777,142,0.989870568373663,admissible
V2_c1,bgs,5,Chr1,0.00625,25000,1777,33,0.998874507597074,admissible
V2_c1,bgs,5,Chr1,0.00625,50000,1777,10,0.999437253798537,admissible
V2_c1,bgs,5,Chr1,0.00625,1e+05,1777,5,0.999437253798537,admissible
V2_c1,bgs,5,Chr1,0.00625,250000,1777,3,1,admissible
V2_c1,bgs,5,Chr1,0.00625,5e+05,1777,1,1,under_split
V2_c1,bgs,5,Chr1,0.00625,1e+06,1777,1,1,under_split
V2_c1,bgs,5,Chr1,0.00625,2500000,1777,1,1,under_split
V2_c1,bgs,5,Chr1,0.00625,5e+06,1777,1,1,under_split
V2_c1,bgs,5,Chr2,0.00625,10000,1816,155,0.982378854625551,admissible
V2_c1,bgs,5,Chr2,0.00625,25000,1816,44,0.995594713656388,admissible
V2_c1,bgs,5,Chr2,0.00625,50000,1816,16,0.999449339207048,admissible
V2_c1,bgs,5,Chr2,0.00625,1e+05,1816,6,1,admissible
V2_c1,bgs,5,Chr2,0.00625,250000,1816,3,1,admissible
V2_c1,bgs,5,Chr2,0.00625,5e+05,1816,2,1,admissible
V2_c1,bgs,5,Chr2,0.00625,1e+06,1816,1,1,under_split
V2_c1,bgs,5,Chr2,0.00625,2500000,1816,1,1,under_split
V2_c1,bgs,5,Chr2,0.00625,5e+06,1816,1,1,under_split
V2_c1,bgs,5,Chr1,0.0125,10000,330,85,0.903030303030303,admissible
V2_c1,bgs,5,Chr1,0.0125,25000,330,50,0.960606060606061,admissible
V2_c1,bgs,5,Chr1,0.0125,50000,330,30,0.978787878787879,admissible
V2_c1,bgs,5,Chr1,0.0125,1e+05,330,17,0.984848484848485,admissible
V2_c1,bgs,5,Chr1,0.0125,250000,330,8,1,admissible
V2_c1,bgs,5,Chr1,0.0125,5e+05,330,4,1,admissible
V2_c1,bgs,5,Chr1,0.0125,1e+06,330,2,1,admissible
V2_c1,bgs,5,Chr1,0.0125,2500000,330,1,1,under_split
V2_c1,bgs,5,Chr1,0.0125,5e+06,330,1,1,under_split
V2_c1,bgs,5,Chr2,0.0125,10000,236,62,0.898305084745763,admissible
V2_c1,bgs,5,Chr2,0.0125,25000,236,39,0.936440677966102,admissible
V2_c1,bgs,5,Chr2,0.0125,50000,236,21,0.974576271186441,admissible
V2_c1,bgs,5,Chr2,0.0125,1e+05,236,14,0.978813559322034,admissible
V2_c1,bgs,5,Chr2,0.0125,250000,236,8,0.991525423728813,admissible
V2_c1,bgs,5,Chr2,0.0125,5e+05,236,7,0.991525423728813,admissible
V2_c1,bgs,5,Chr2,0.0125,1e+06,236,4,1,admissible
V2_c1,bgs,5,Chr2,0.0125,2500000,236,1,1,under_split
V2_c1,bgs,5,Chr2,0.0125,5e+06,236,1,1,under_split
V2_c1,bgs,5,Chr1,0.025,10000,65,18,0.892307692307692,admissible
V2_c1,bgs,5,Chr1,0.025,25000,65,14,0.923076923076923,admissible
V2_c1,bgs,5,Chr1,0.025,50000,65,9,0.953846153846154,admissible
V2_c1,bgs,5,Chr1,0.025,1e+05,65,5,0.984615384615385,admissible
V2_c1,bgs,5,Chr1,0.025,250000,65,3,1,admissible
V2_c1,bgs,5,Chr1,0.025,5e+05,65,2,1,admissible
V2_c1,bgs,5,Chr1,0.025,1e+06,65,2,1,admissible
V2_c1,bgs,5,Chr1,0.025,2500000,65,2,1,admissible
V2_c1,bgs,5,Chr1,0.025,5e+06,65,1,1,under_split
V2_c1,bgs,5,Chr2,0.025,10000,34,10,0.852941176470588,admissible
V2_c1,bgs,5,Chr2,0.025,25000,34,5,0.970588235294118,admissible
V2_c1,bgs,5,Chr2,0.025,50000,34,5,0.970588235294118,admissible
V2_c1,bgs,5,Chr2,0.025,1e+05,34,5,0.970588235294118,admissible
V2_c1,bgs,5,Chr2,0.025,250000,34,3,1,admissible
V2_c1,bgs,5,Chr2,0.025,5e+05,34,2,1,admissible
V2_c1,bgs,5,Chr2,0.025,1e+06,34,2,1,admissible
V2_c1,bgs,5,Chr2,0.025,2500000,34,2,1,admissible
V2_c1,bgs,5,Chr2,0.025,5e+06,34,2,1,admissible
V2_c1,bgs,5,Chr1,0.05,10000,12,6,0.666666666666667,admissible
V2_c1,bgs,5,Chr1,0.05,25000,12,4,0.833333333333333,admissible
V2_c1,bgs,5,Chr1,0.05,50000,12,3,0.916666666666667,admissible
V2_c1,bgs,5,Chr1,0.05,1e+05,12,3,0.916666666666667,admissible
V2_c1,bgs,5,Chr1,0.05,250000,12,3,0.916666666666667,admissible
V2_c1,bgs,5,Chr1,0.05,5e+05,12,2,1,admissible
V2_c1,bgs,5,Chr1,0.05,1e+06,12,2,1,admissible
V2_c1,bgs,5,Chr1,0.05,2500000,12,2,1,admissible
V2_c1,bgs,5,Chr1,0.05,5e+06,12,1,1,under_split
V2_c1,bgs,5,Chr2,0.05,10000,11,5,0.818181818181818,admissible
V2_c1,bgs,5,Chr2,0.05,25000,11,3,1,admissible
V2_c1,bgs,5,Chr2,0.05,50000,11,2,1,admissible
V2_c1,bgs,5,Chr2,0.05,1e+05,11,2,1,admissible
V2_c1,bgs,5,Chr2,0.05,250000,11,2,1,admissible
V2_c1,bgs,5,Chr2,0.05,5e+05,11,2,1,admissible
V2_c1,bgs,5,Chr2,0.05,1e+06,11,1,1,under_split
V2_c1,bgs,5,Chr2,0.05,2500000,11,1,1,under_split
V2_c1,bgs,5,Chr2,0.05,5e+06,11,1,1,under_split
V2_c1,bgs,5,Chr1,0.1,10000,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,25000,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,50000,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,1e+05,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,250000,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,5e+05,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,1e+06,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,2500000,1,,,dropped
V2_c1,bgs,5,Chr1,0.1,5e+06,1,,,dropped
V2_c1,bgs,5,Chr2,0.1,10000,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,25000,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,50000,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,1e+05,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,250000,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,5e+05,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,1e+06,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,2500000,2,1,1,under_split
V2_c1,bgs,5,Chr2,0.1,5e+06,2,1,1,under_split
V2_c1,bgs,6,Chr1,0.00625,10000,2821,182,0.981212336051046,admissible
V2_c1,bgs,6,Chr1,0.00625,25000,2821,62,0.995037220843672,admissible
V2_c1,bgs,6,Chr1,0.00625,50000,2821,24,0.99822757887274,admissible
V2_c1,bgs,6,Chr1,0.00625,1e+05,2821,10,0.999291031549096,admissible
V2_c1,bgs,6,Chr1,0.00625,250000,2821,5,1,admissible
V2_c1,bgs,6,Chr1,0.00625,5e+05,2821,2,1,admissible
V2_c1,bgs,6,Chr1,0.00625,1e+06,2821,1,1,under_split
V2_c1,bgs,6,Chr1,0.00625,2500000,2821,1,1,under_split
V2_c1,bgs,6,Chr1,0.00625,5e+06,2821,1,1,under_split
V2_c1,bgs,6,Chr2,0.00625,10000,2811,197,0.983279971540377,admissible
V2_c1,bgs,6,Chr2,0.00625,25000,2811,58,0.995731056563501,admissible
V2_c1,bgs,6,Chr2,0.00625,50000,2811,18,0.99928850942725,admissible
V2_c1,bgs,6,Chr2,0.00625,1e+05,2811,11,0.999644254713625,admissible
V2_c1,bgs,6,Chr2,0.00625,250000,2811,3,1,admissible
V2_c1,bgs,6,Chr2,0.00625,5e+05,2811,1,1,under_split
V2_c1,bgs,6,Chr2,0.00625,1e+06,2811,1,1,under_split
V2_c1,bgs,6,Chr2,0.00625,2500000,2811,1,1,under_split
V2_c1,bgs,6,Chr2,0.00625,5e+06,2811,1,1,under_split
V2_c1,bgs,6,Chr1,0.0125,10000,394,96,0.888324873096447,admissible
V2_c1,bgs,6,Chr1,0.0125,25000,394,55,0.946700507614213,admissible
V2_c1,bgs,6,Chr1,0.0125,50000,394,37,0.954314720812183,admissible
V2_c1,bgs,6,Chr1,0.0125,1e+05,394,23,0.969543147208122,admissible
V2_c1,bgs,6,Chr1,0.0125,250000,394,13,0.989847715736041,admissible
V2_c1,bgs,6,Chr1,0.0125,5e+05,394,8,0.99746192893401,admissible
V2_c1,bgs,6,Chr1,0.0125,1e+06,394,4,1,admissible
V2_c1,bgs,6,Chr1,0.0125,2500000,394,1,1,under_split
V2_c1,bgs,6,Chr1,0.0125,5e+06,394,1,1,under_split
V2_c1,bgs,6,Chr2,0.0125,10000,428,106,0.897196261682243,admissible
V2_c1,bgs,6,Chr2,0.0125,25000,428,65,0.950934579439252,admissible
V2_c1,bgs,6,Chr2,0.0125,50000,428,36,0.976635514018692,admissible
V2_c1,bgs,6,Chr2,0.0125,1e+05,428,15,0.985981308411215,admissible
V2_c1,bgs,6,Chr2,0.0125,250000,428,9,0.995327102803738,admissible
V2_c1,bgs,6,Chr2,0.0125,5e+05,428,5,0.997663551401869,admissible
V2_c1,bgs,6,Chr2,0.0125,1e+06,428,3,1,admissible
V2_c1,bgs,6,Chr2,0.0125,2500000,428,1,1,under_split
V2_c1,bgs,6,Chr2,0.0125,5e+06,428,1,1,under_split
V2_c1,bgs,6,Chr1,0.025,10000,98,26,0.918367346938776,admissible
V2_c1,bgs,6,Chr1,0.025,25000,98,17,0.948979591836735,admissible
V2_c1,bgs,6,Chr1,0.025,50000,98,11,0.969387755102041,admissible
V2_c1,bgs,6,Chr1,0.025,1e+05,98,8,0.979591836734694,admissible
V2_c1,bgs,6,Chr1,0.025,250000,98,5,0.989795918367347,admissible
V2_c1,bgs,6,Chr1,0.025,5e+05,98,4,1,admissible
V2_c1,bgs,6,Chr1,0.025,1e+06,98,3,1,admissible
V2_c1,bgs,6,Chr1,0.025,2500000,98,3,1,admissible
V2_c1,bgs,6,Chr1,0.025,5e+06,98,2,1,admissible
V2_c1,bgs,6,Chr2,0.025,10000,63,16,0.920634920634921,admissible
V2_c1,bgs,6,Chr2,0.025,25000,63,11,0.952380952380952,admissible
V2_c1,bgs,6,Chr2,0.025,50000,63,7,0.968253968253968,admissible
V2_c1,bgs,6,Chr2,0.025,1e+05,63,4,0.984126984126984,admissible
V2_c1,bgs,6,Chr2,0.025,250000,63,4,0.984126984126984,admissible
V2_c1,bgs,6,Chr2,0.025,5e+05,63,2,1,admissible
V2_c1,bgs,6,Chr2,0.025,1e+06,63,2,1,admissible
V2_c1,bgs,6,Chr2,0.025,2500000,63,2,1,admissible
V2_c1,bgs,6,Chr2,0.025,5e+06,63,1,1,under_split
V2_c1,bgs,6,Chr1,0.05,10000,28,13,0.785714285714286,admissible
V2_c1,bgs,6,Chr1,0.05,25000,28,7,1,admissible
V2_c1,bgs,6,Chr1,0.05,50000,28,5,1,admissible
V2_c1,bgs,6,Chr1,0.05,1e+05,28,4,1,admissible
V2_c1,bgs,6,Chr1,0.05,250000,28,3,1,admissible
V2_c1,bgs,6,Chr1,0.05,5e+05,28,3,1,admissible
V2_c1,bgs,6,Chr1,0.05,1e+06,28,3,1,admissible
V2_c1,bgs,6,Chr1,0.05,2500000,28,3,1,admissible
V2_c1,bgs,6,Chr1,0.05,5e+06,28,2,1,admissible
V2_c1,bgs,6,Chr2,0.05,10000,13,7,0.846153846153846,admissible
V2_c1,bgs,6,Chr2,0.05,25000,13,7,0.846153846153846,admissible
V2_c1,bgs,6,Chr2,0.05,50000,13,4,0.846153846153846,admissible
V2_c1,bgs,6,Chr2,0.05,1e+05,13,4,0.846153846153846,admissible
V2_c1,bgs,6,Chr2,0.05,250000,13,3,0.923076923076923,admissible
V2_c1,bgs,6,Chr2,0.05,5e+05,13,2,1,admissible
V2_c1,bgs,6,Chr2,0.05,1e+06,13,2,1,admissible
V2_c1,bgs,6,Chr2,0.05,2500000,13,2,1,admissible
V2_c1,bgs,6,Chr2,0.05,5e+06,13,1,1,under_split
V2_c1,bgs,6,Chr1,0.1,10000,7,3,0.857142857142857,admissible
V2_c1,bgs,6,Chr1,0.1,25000,7,3,0.857142857142857,admissible
V2_c1,bgs,6,Chr1,0.1,50000,7,3,0.857142857142857,admissible
V2_c1,bgs,6,Chr1,0.1,1e+05,7,3,0.857142857142857,admissible
V2_c1,bgs,6,Chr1,0.1,250000,7,2,1,admissible
V2_c1,bgs,6,Chr1,0.1,5e+05,7,2,1,admissible
V2_c1,bgs,6,Chr1,0.1,1e+06,7,2,1,admissible
V2_c1,bgs,6,Chr1,0.1,2500000,7,2,1,admissible
V2_c1,bgs,6,Chr1,0.1,5e+06,7,2,1,admissible
V2_c1,bgs,6,Chr2,0.1,10000,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,25000,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,50000,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,1e+05,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,250000,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,5e+05,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,1e+06,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,2500000,2,2,0,over_split
V2_c1,bgs,6,Chr2,0.1,5e+06,2,2,0,over_split
V2_c1,bgs,7,Chr1,0.00625,10000,2221,175,0.984241332733003,admissible
V2_c1,bgs,7,Chr1,0.00625,25000,2221,28,0.9995497523638,admissible
V2_c1,bgs,7,Chr1,0.00625,50000,2221,10,1,admissible
V2_c1,bgs,7,Chr1,0.00625,1e+05,2221,4,1,admissible
V2_c1,bgs,7,Chr1,0.00625,250000,2221,3,1,admissible
V2_c1,bgs,7,Chr1,0.00625,5e+05,2221,3,1,admissible
V2_c1,bgs,7,Chr1,0.00625,1e+06,2221,1,1,under_split
V2_c1,bgs,7,Chr1,0.00625,2500000,2221,1,1,under_split
V2_c1,bgs,7,Chr1,0.00625,5e+06,2221,1,1,under_split
V2_c1,bgs,7,Chr2,0.00625,10000,2356,179,0.983446519524618,admissible
V2_c1,bgs,7,Chr2,0.00625,25000,2356,32,0.998726655348048,admissible
