region_uid	tag	cell	rep	env	method	size_floor	region_id	Chr	from	to	n_markers	n_units	TP	member_markers	member_units	linked_qtn
nobgs_V2_c1.5_rep9_env6_emmax_consensus_region_r1	nobgs	V2_c1.5	9	6	emmax_consensus_region	2	1	Chr1	542817	760399	2	1	FALSE	Chr1:542817;Chr1:760399	Chr1:542817	""
nobgs_V2_c1.5_rep9_env6_emmax_consensus_region_r2	nobgs	V2_c1.5	9	6	emmax_consensus_region	2	2	Chr1	3104242	3129148	3	1	FALSE	Chr1:3104242;Chr1:3111505;Chr1:3129148	Chr1:3111505	""
nobgs_V2_c1.5_rep9_env6_emmax_consensus_region_r3	nobgs	V2_c1.5	9	6	emmax_consensus_region	2	3	Chr1	6354100	6356486	2	1	FALSE	Chr1:6354100;Chr1:6356486	Chr1:6354100	""
nobgs_V2_c1.5_rep9_env6_emmax_consensus_region_r4	nobgs	V2_c1.5	9	6	emmax_consensus_region	2	4	Chr1	12744952	12769263	3	1	FALSE	Chr1:12744952;Chr1:12759593;Chr1:12769263	Chr1:12759593	""
nobgs_V2_c1.5_rep9_env6_emmax_consensus_region_r5	nobgs	V2_c1.5	9	6	emmax_consensus_region	2	5	Chr1	16054041	16083473	2	1	FALSE	Chr1:16054041;Chr1:16083473	Chr1:16054041	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r1	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	1	Chr1	542817	760399	2	1	FALSE	Chr1:542817;Chr1:760399	Chr1:542817	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r2	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	2	Chr1	1950539	2857212	3	1	FALSE	Chr1:1950539;Chr1:1954087;Chr1:2857212	Chr1:1954087	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r3	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	3	Chr1	2158106	2158106	1	1	FALSE	Chr1:2158106	Chr1:2158106	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r4	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	4	Chr1	3104242	3129148	3	1	FALSE	Chr1:3104242;Chr1:3111505;Chr1:3129148	Chr1:3111505	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r5	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	5	Chr1	3139026	3142094	2	1	FALSE	Chr1:3139026;Chr1:3142094	Chr1:3139026	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r6	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	6	Chr1	4495858	5357474	2	1	FALSE	Chr1:4495858;Chr1:5357474	Chr1:4495858	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r11	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	11	Chr1	6217224	6251118	2	1	FALSE	Chr1:6217224;Chr1:6251118	Chr1:6217224	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r7	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	7	Chr1	6354100	6356486	2	1	FALSE	Chr1:6354100;Chr1:6356486	Chr1:6354100	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r12	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	12	Chr1	6623229	6623229	1	1	FALSE	Chr1:6623229	Chr1:6623229	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r9	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	9	Chr1	7094200	7732027	3	1	FALSE	Chr1:7094200;Chr1:7417065;Chr1:7732027	Chr1:7417065	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r13	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	13	Chr1	7482659	7482659	1	1	FALSE	Chr1:7482659	Chr1:7482659	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r8	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	8	Chr1	8207768	8207768	1	1	FALSE	Chr1:8207768	Chr1:8207768	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r10	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	10	Chr1	8677934	8883374	6	1	FALSE	Chr1:8677934;Chr1:8692043;Chr1:8692628;Chr1:8708650;Chr1:8824646;Chr1:8883374	Chr1:8692043	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r15	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	15	Chr1	12454934	12454934	1	1	FALSE	Chr1:12454934	Chr1:12454934	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r14	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	14	Chr1	12744952	12769263	3	1	FALSE	Chr1:12744952;Chr1:12759593;Chr1:12769263	Chr1:12759593	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r16	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	16	Chr1	14686336	14719734	2	1	FALSE	Chr1:14686336;Chr1:14719734	Chr1:14686336	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r17	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	17	Chr1	16186150	16200903	4	1	FALSE	Chr1:16186150;Chr1:16192288;Chr1:16200619;Chr1:16200903	Chr1:16186150	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r18	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	18	Chr1	17661065	17684078	2	1	FALSE	Chr1:17661065;Chr1:17684078	Chr1:17661065	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r19	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	19	Chr1	19036696	19221823	5	1	FALSE	Chr1:19036696;Chr1:19208472;Chr1:19213847;Chr1:19219336;Chr1:19221823	Chr1:19208472	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r20	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	20	Chr1	19605526	19633892	5	1	FALSE	Chr1:19605526;Chr1:19610371;Chr1:19613238;Chr1:19631430;Chr1:19633892	Chr1:19605526	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r21	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	21	Chr2	1429817	1429817	1	1	FALSE	Chr2:1429817	Chr2:1429817	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r22	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	22	Chr2	4548197	4557308	3	1	FALSE	Chr2:4548197;Chr2:4550332;Chr2:4557308	Chr2:4548197	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r23	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	23	Chr2	5228672	5238608	2	1	FALSE	Chr2:5228672;Chr2:5238608	Chr2:5228672	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r24	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	24	Chr2	6204411	6206639	2	1	FALSE	Chr2:6204411;Chr2:6206639	Chr2:6204411	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r25	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	25	Chr2	6216595	6217185	2	1	FALSE	Chr2:6216595;Chr2:6217185	Chr2:6216595	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r26	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	26	Chr2	6826322	6826322	1	1	FALSE	Chr2:6826322	Chr2:6826322	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r27	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	27	Chr2	7457784	7552873	2	1	FALSE	Chr2:7457784;Chr2:7552873	Chr2:7457784	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r28	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	28	Chr2	11642505	12482918	10	3	FALSE	Chr2:11642505;Chr2:11648331;Chr2:11694677;Chr2:11724744;Chr2:11729226;Chr2:11724136;Chr2:11725262;Chr2:12411369;Chr2:12476444;Chr2:12482918	Chr2:11724744;Chr2:11725262;Chr2:12476444	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r29	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	29	Chr2	15204186	15204186	1	1	FALSE	Chr2:15204186	Chr2:15204186	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r31	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	31	Chr2	18192177	18456192	5	2	FALSE	Chr2:18192177;Chr2:18196213;Chr2:18201246;Chr2:18376368;Chr2:18456192	Chr2:18201246;Chr2:18376368	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r32	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	32	Chr2	18278460	18313085	4	1	FALSE	Chr2:18278460;Chr2:18291526;Chr2:18293171;Chr2:18313085	Chr2:18278460	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r30	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	30	Chr2	18483904	18490738	2	1	FALSE	Chr2:18483904;Chr2:18490738	Chr2:18483904	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r33	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	33	Chr2	19810248	19827678	2	1	FALSE	Chr2:19810248;Chr2:19827678	Chr2:19810248	""
nobgs_V2_c1.5_rep9_env6_lfmm_snp_region_r34	nobgs	V2_c1.5	9	6	lfmm_snp_region	2	34	Chr2	20231347	20249273	3	1	FALSE	Chr2:20231347;Chr2:20246872;Chr2:20249273	Chr2:20246872	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r1	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	1	Chr1	542817	760399	2	1	FALSE	Chr1:542817;Chr1:760399	Chr1:542817	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r2	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	2	Chr1	1950539	2857212	3	1	FALSE	Chr1:1950539;Chr1:1954087;Chr1:2857212	Chr1:1954087	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r3	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	3	Chr1	3104242	3129148	3	1	FALSE	Chr1:3104242;Chr1:3111505;Chr1:3129148	Chr1:3111505	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r4	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	4	Chr1	3139026	3142094	2	1	FALSE	Chr1:3139026;Chr1:3142094	Chr1:3139026	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r5	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	5	Chr1	4495858	5357474	2	1	FALSE	Chr1:4495858;Chr1:5357474	Chr1:4495858	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r6	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	6	Chr1	6217224	6251118	2	1	FALSE	Chr1:6217224;Chr1:6251118	Chr1:6217224	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r7	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	7	Chr1	6354100	6356486	2	1	FALSE	Chr1:6354100;Chr1:6356486	Chr1:6354100	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r8	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	8	Chr1	7094200	7732027	3	1	FALSE	Chr1:7094200;Chr1:7417065;Chr1:7732027	Chr1:7417065	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r9	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	9	Chr1	8677934	8883374	6	1	FALSE	Chr1:8677934;Chr1:8692043;Chr1:8692628;Chr1:8708650;Chr1:8824646;Chr1:8883374	Chr1:8692043	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r10	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	10	Chr1	12744952	12769263	3	1	FALSE	Chr1:12744952;Chr1:12759593;Chr1:12769263	Chr1:12759593	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r11	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	11	Chr1	14686336	14719734	2	1	FALSE	Chr1:14686336;Chr1:14719734	Chr1:14686336	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r12	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	12	Chr1	17661065	17684078	2	1	FALSE	Chr1:17661065;Chr1:17684078	Chr1:17661065	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r13	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	13	Chr1	19036696	19221823	5	1	FALSE	Chr1:19036696;Chr1:19208472;Chr1:19213847;Chr1:19219336;Chr1:19221823	Chr1:19208472	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r14	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	14	Chr1	19605526	19633892	5	1	FALSE	Chr1:19605526;Chr1:19610371;Chr1:19613238;Chr1:19631430;Chr1:19633892	Chr1:19605526	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r15	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	15	Chr2	4548197	4557308	3	1	FALSE	Chr2:4548197;Chr2:4550332;Chr2:4557308	Chr2:4548197	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r16	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	16	Chr2	5228672	5238608	2	1	FALSE	Chr2:5228672;Chr2:5238608	Chr2:5228672	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r17	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	17	Chr2	6204411	6206639	2	1	FALSE	Chr2:6204411;Chr2:6206639	Chr2:6204411	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r18	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	18	Chr2	6216595	6217185	2	1	FALSE	Chr2:6216595;Chr2:6217185	Chr2:6216595	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r19	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	19	Chr2	7457784	7552873	2	1	FALSE	Chr2:7457784;Chr2:7552873	Chr2:7457784	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r20	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	20	Chr2	11642505	12482918	10	3	FALSE	Chr2:11642505;Chr2:11648331;Chr2:11694677;Chr2:11724744;Chr2:11729226;Chr2:11724136;Chr2:11725262;Chr2:12411369;Chr2:12476444;Chr2:12482918	Chr2:11724744;Chr2:11725262;Chr2:12476444	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r21	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	21	Chr2	18192177	18201246	3	1	FALSE	Chr2:18192177;Chr2:18196213;Chr2:18201246	Chr2:18201246	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r22	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	22	Chr2	18376368	18456192	2	1	FALSE	Chr2:18376368;Chr2:18456192	Chr2:18376368	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r23	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	23	Chr2	18483904	18490738	2	1	FALSE	Chr2:18483904;Chr2:18490738	Chr2:18483904	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r24	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	24	Chr2	19810248	19827678	2	1	FALSE	Chr2:19810248;Chr2:19827678	Chr2:19810248	""
nobgs_V2_c1.5_rep9_env6_lfmm_simes_region_r25	nobgs	V2_c1.5	9	6	lfmm_simes_region	2	25	Chr2	20231347	20249273	3	1	FALSE	Chr2:20231347;Chr2:20246872;Chr2:20249273	Chr2:20246872	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r1	nobgs	V2_c1.5	9	7	emmax_snp_region	2	1	Chr1	3377773	3630644	6	1	FALSE	Chr1:3377773;Chr1:3394128;Chr1:3399172;Chr1:3606567;Chr1:3616232;Chr1:3630644	Chr1:3394128	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r2	nobgs	V2_c1.5	9	7	emmax_snp_region	2	2	Chr1	15697740	15751835	11	1	TRUE	Chr1:15697740;Chr1:15712829;Chr1:15723013;Chr1:15724598;Chr1:15725368;Chr1:15730749;Chr1:15733883;Chr1:15735504;Chr1:15742960;Chr1:15744174;Chr1:15751835	Chr1:15723013	Chr1:15742960
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r3	nobgs	V2_c1.5	9	7	emmax_snp_region	2	3	Chr1	17762628	17763481	2	1	FALSE	Chr1:17762628;Chr1:17763481	Chr1:17762628	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r6	nobgs	V2_c1.5	9	7	emmax_snp_region	2	6	Chr2	13046258	13131740	7	1	FALSE	Chr2:13046258;Chr2:13047104;Chr2:13087984;Chr2:13092357;Chr2:13108552;Chr2:13117385;Chr2:13131740	Chr2:13047104	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r7	nobgs	V2_c1.5	9	7	emmax_snp_region	2	7	Chr2	14251166	14311510	2	1	FALSE	Chr2:14251166;Chr2:14311510	Chr2:14251166	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r4	nobgs	V2_c1.5	9	7	emmax_snp_region	2	4	Chr2	16423704	16983240	6	1	FALSE	Chr2:16423704;Chr2:16605318;Chr2:16914217;Chr2:16925756;Chr2:16926133;Chr2:16983240	Chr2:16914217	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r5	nobgs	V2_c1.5	9	7	emmax_snp_region	2	5	Chr2	16948235	16968291	6	1	FALSE	Chr2:16948235;Chr2:16957486;Chr2:16962051;Chr2:16965506;Chr2:16967301;Chr2:16968291	Chr2:16957486	""
nobgs_V2_c1.5_rep9_env7_emmax_snp_region_r8	nobgs	V2_c1.5	9	7	emmax_snp_region	2	8	Chr2	20052978	20052978	1	1	FALSE	Chr2:20052978	Chr2:20052978	""
nobgs_V2_c1.5_rep9_env7_emmax_simes_region_r1	nobgs	V2_c1.5	9	7	emmax_simes_region	2	1	Chr1	3377773	3630644	6	1	FALSE	Chr1:3377773;Chr1:3394128;Chr1:3399172;Chr1:3606567;Chr1:3616232;Chr1:3630644	Chr1:3394128	""
nobgs_V2_c1.5_rep9_env7_emmax_simes_region_r2	nobgs	V2_c1.5	9	7	emmax_simes_region	2	2	Chr1	15697740	15751835	11	1	TRUE	Chr1:15697740;Chr1:15712829;Chr1:15723013;Chr1:15724598;Chr1:15725368;Chr1:15730749;Chr1:15733883;Chr1:15735504;Chr1:15742960;Chr1:15744174;Chr1:15751835	Chr1:15723013	Chr1:15742960
nobgs_V2_c1.5_rep9_env7_emmax_simes_region_r3	nobgs	V2_c1.5	9	7	emmax_simes_region	2	3	Chr1	17762628	17763481	2	1	FALSE	Chr1:17762628;Chr1:17763481	Chr1:17762628	""
nobgs_V2_c1.5_rep9_env7_emmax_consensus_region_r1	nobgs	V2_c1.5	9	7	emmax_consensus_region	2	1	Chr1	3377773	3630644	6	1	FALSE	Chr1:3377773;Chr1:3394128;Chr1:3399172;Chr1:3606567;Chr1:3616232;Chr1:3630644	Chr1:3394128	""
nobgs_V2_c1.5_rep9_env7_emmax_consensus_region_r2	nobgs	V2_c1.5	9	7	emmax_consensus_region	2	2	Chr1	15697740	15751835	11	1	TRUE	Chr1:15697740;Chr1:15712829;Chr1:15723013;Chr1:15724598;Chr1:15725368;Chr1:15730749;Chr1:15733883;Chr1:15735504;Chr1:15742960;Chr1:15744174;Chr1:15751835	Chr1:15723013	Chr1:15742960
nobgs_V2_c1.5_rep9_env7_emmax_consensus_region_r3	nobgs	V2_c1.5	9	7	emmax_consensus_region	2	3	Chr1	17762628	17763481	2	1	FALSE	Chr1:17762628;Chr1:17763481	Chr1:17762628	""
nobgs_V2_c1.5_rep9_env7_emmax_consensus_region_r4	nobgs	V2_c1.5	9	7	emmax_consensus_region	2	4	Chr2	16423704	16983240	12	2	FALSE	Chr2:16423704;Chr2:16605318;Chr2:16914217;Chr2:16925756;Chr2:16926133;Chr2:16983240;Chr2:16948235;Chr2:16957486;Chr2:16962051;Chr2:16965506;Chr2:16967301;Chr2:16968291	Chr2:16914217;Chr2:16957486	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r2	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	2	Chr1	3377773	4422468	9	2	FALSE	Chr1:3377773;Chr1:3394128;Chr1:3399172;Chr1:3606567;Chr1:3616232;Chr1:3630644;Chr1:4120874;Chr1:4129576;Chr1:4422468	Chr1:3394128;Chr1:4129576	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r1	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	1	Chr1	3499771	3565694	5	1	FALSE	Chr1:3499771;Chr1:3512306;Chr1:3518889;Chr1:3528685;Chr1:3565694	Chr1:3512306	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r4	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	4	Chr1	3537304	3537304	1	1	FALSE	Chr1:3537304	Chr1:3537304	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r3	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	3	Chr1	4114357	5458258	5	1	FALSE	Chr1:4114357;Chr1:4131023;Chr1:4480355;Chr1:4483889;Chr1:5458258	Chr1:4480355	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r5	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	5	Chr1	15697740	15751835	11	1	TRUE	Chr1:15697740;Chr1:15712829;Chr1:15723013;Chr1:15724598;Chr1:15725368;Chr1:15730749;Chr1:15733883;Chr1:15735504;Chr1:15742960;Chr1:15744174;Chr1:15751835	Chr1:15723013	Chr1:15742960
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r7	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	7	Chr1	17762628	17763481	2	1	FALSE	Chr1:17762628;Chr1:17763481	Chr1:17762628	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r6	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	6	Chr1	19297941	19361940	4	1	FALSE	Chr1:19297941;Chr1:19299186;Chr1:19336244;Chr1:19361940	Chr1:19297941	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r8	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	8	Chr1	19374263	19415926	11	1	FALSE	Chr1:19374263;Chr1:19382692;Chr1:19383458;Chr1:19385991;Chr1:19387141;Chr1:19392002;Chr1:19399702;Chr1:19411462;Chr1:19412073;Chr1:19413913;Chr1:19415926	Chr1:19392002	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r9	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	9	Chr2	13046258	13131740	7	1	FALSE	Chr2:13046258;Chr2:13047104;Chr2:13087984;Chr2:13092357;Chr2:13108552;Chr2:13117385;Chr2:13131740	Chr2:13047104	""
nobgs_V2_c1.5_rep9_env7_lfmm_snp_region_r10	nobgs	V2_c1.5	9	7	lfmm_snp_region	2	10	Chr2	14251166	14311510	2	1	FALSE	Chr2:14251166;Chr2:14311510	Chr2:14251166	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r1	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	1	Chr1	3377773	3630644	6	1	FALSE	Chr1:3377773;Chr1:3394128;Chr1:3399172;Chr1:3606567;Chr1:3616232;Chr1:3630644	Chr1:3394128	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r2	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	2	Chr1	4120874	4422468	3	1	FALSE	Chr1:4120874;Chr1:4129576;Chr1:4422468	Chr1:4129576	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r3	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	3	Chr1	15697740	15751835	11	1	TRUE	Chr1:15697740;Chr1:15712829;Chr1:15723013;Chr1:15724598;Chr1:15725368;Chr1:15730749;Chr1:15733883;Chr1:15735504;Chr1:15742960;Chr1:15744174;Chr1:15751835	Chr1:15723013	Chr1:15742960
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r4	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	4	Chr1	17762628	17763481	2	1	FALSE	Chr1:17762628;Chr1:17763481	Chr1:17762628	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r5	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	5	Chr1	19297941	19415926	15	2	FALSE	Chr1:19297941;Chr1:19299186;Chr1:19336244;Chr1:19361940;Chr1:19374263;Chr1:19382692;Chr1:19383458;Chr1:19385991;Chr1:19387141;Chr1:19392002;Chr1:19399702;Chr1:19411462;Chr1:19412073;Chr1:19413913;Chr1:19415926	Chr1:19297941;Chr1:19392002	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r6	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	6	Chr2	13046258	13131740	7	1	FALSE	Chr2:13046258;Chr2:13047104;Chr2:13087984;Chr2:13092357;Chr2:13108552;Chr2:13117385;Chr2:13131740	Chr2:13047104	""
nobgs_V2_c1.5_rep9_env7_lfmm_simes_region_r7	nobgs	V2_c1.5	9	7	lfmm_simes_region	2	7	Chr2	14251166	14311510	2	1	FALSE	Chr2:14251166;Chr2:14311510	Chr2:14251166	""
nobgs_V2_c1.5_rep9_env8_emmax_consensus_region_r1	nobgs	V2_c1.5	9	8	emmax_consensus_region	2	1	Chr1	4906671	4913784	2	1	FALSE	Chr1:4906671;Chr1:4913784	Chr1:4906671	""
nobgs_V2_c1.5_rep9_env8_emmax_consensus_region_r2	nobgs	V2_c1.5	9	8	emmax_consensus_region	2	2	Chr1	6247769	6249743	4	1	FALSE	Chr1:6247769;Chr1:6248220;Chr1:6248298;Chr1:6249743	Chr1:6248298	""
nobgs_V2_c1.5_rep9_env9_lfmm_snp_region_r1	nobgs	V2_c1.5	9	9	lfmm_snp_region	2	1	Chr1	10857265	10898687	7	1	FALSE	Chr1:10857265;Chr1:10868001;Chr1:10871807;Chr1:10877684;Chr1:10880782;Chr1:10894151;Chr1:10898687	Chr1:10877684	""
nobgs_V2_c1.5_rep9_env10_emmax_simes_region_r1	nobgs	V2_c1.5	9	10	emmax_simes_region	2	1	Chr2	4408960	4493423	2	1	FALSE	Chr2:4408960;Chr2:4493423	Chr2:4408960	""
nobgs_V2_c1.5_rep9_env10_emmax_simes_region_r2	nobgs	V2_c1.5	9	10	emmax_simes_region	2	2	Chr2	6247488	6253080	2	1	FALSE	Chr2:6247488;Chr2:6253080	Chr2:6247488	""
nobgs_V2_c1.5_rep9_env10_emmax_consensus_region_r1	nobgs	V2_c1.5	9	10	emmax_consensus_region	2	1	Chr1	11111525	11123555	5	1	FALSE	Chr1:11111525;Chr1:11113272;Chr1:11118436;Chr1:11123107;Chr1:11123555	Chr1:11118436	""
nobgs_V2_c1.5_rep9_env10_lfmm_snp_region_r1	nobgs	V2_c1.5	9	10	lfmm_snp_region	2	1	Chr1	4178918	4178918	1	1	FALSE	Chr1:4178918	Chr1:4178918	""
nobgs_V2_c1.5_rep9_env10_lfmm_snp_region_r2	nobgs	V2_c1.5	9	10	lfmm_snp_region	2	2	Chr2	4408960	4493423	2	1	FALSE	Chr2:4408960;Chr2:4493423	Chr2:4408960	""
nobgs_V2_c1.5_rep9_env10_lfmm_snp_region_r3	nobgs	V2_c1.5	9	10	lfmm_snp_region	2	3	Chr2	6247488	6253080	2	1	FALSE	Chr2:6247488;Chr2:6253080	Chr2:6247488	""
