label,tau,lmin,detected,n_match,match_score,size,score,maxC,emp_p,q_R,sig,n_tested
A07_Chr4:12.81-12.81Mb*Eda,0.34,5,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.34,5,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.34,10,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.34,10,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.34,10,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.34,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.34,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.34,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.34,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.34,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.34,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A02_Chr1:21.50-21.93Mb*inv,0.36,1,FALSE,0,0,,,,,,FALSE,14
A03_Chr3:13.03-13.03Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A04_Chr4:22.51-22.51Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A05_Chr4:25.67-25.99Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A06_Chr4:27.55-27.55Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A07_Chr4:12.81-12.81Mb*Eda,0.36,1,FALSE,0,0,,,,,,FALSE,14
A08_Chr5:2.48-2.50Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A09_Chr7:11.55-11.66Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A10_Chr12:15.55-15.55Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A11_Chr12:16.52-16.55Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A12_Chr17:6.55-6.77Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A13_Chr17:9.94-9.94Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A14_Chr18:5.61-5.61Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A15_Chr20:0.18-0.26Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A16_Chr20:3.67-3.67Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A17_Chr20:8.89-8.90Mb,0.36,1,FALSE,0,0,,,,,,FALSE,14
A01_Chr1:27.28-27.28Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A02_Chr1:21.50-21.93Mb*inv,0.36,2,FALSE,0,0,,,,,,FALSE,6
A03_Chr3:13.03-13.03Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A04_Chr4:22.51-22.51Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A05_Chr4:25.67-25.99Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A06_Chr4:27.55-27.55Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A07_Chr4:12.81-12.81Mb*Eda,0.36,2,FALSE,0,0,,,,,,FALSE,6
A08_Chr5:2.48-2.50Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A09_Chr7:11.55-11.66Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A10_Chr12:15.55-15.55Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A11_Chr12:16.52-16.55Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A12_Chr17:6.55-6.77Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A13_Chr17:9.94-9.94Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A14_Chr18:5.61-5.61Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A15_Chr20:0.18-0.26Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A16_Chr20:3.67-3.67Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A17_Chr20:8.89-8.90Mb,0.36,2,FALSE,0,0,,,,,,FALSE,6
A01_Chr1:27.28-27.28Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.36,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.36,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.36,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.36,5,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.36,5,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.36,5,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.36,10,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.36,10,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.36,10,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.36,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.36,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.36,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.36,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.36,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.36,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A02_Chr1:21.50-21.93Mb*inv,0.38,1,FALSE,0,0,,,,,,FALSE,12
A03_Chr3:13.03-13.03Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A04_Chr4:22.51-22.51Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A05_Chr4:25.67-25.99Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A06_Chr4:27.55-27.55Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A07_Chr4:12.81-12.81Mb*Eda,0.38,1,FALSE,0,0,,,,,,FALSE,12
A08_Chr5:2.48-2.50Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A09_Chr7:11.55-11.66Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A10_Chr12:15.55-15.55Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A11_Chr12:16.52-16.55Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A12_Chr17:6.55-6.77Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A13_Chr17:9.94-9.94Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A14_Chr18:5.61-5.61Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A15_Chr20:0.18-0.26Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A16_Chr20:3.67-3.67Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A17_Chr20:8.89-8.90Mb,0.38,1,FALSE,0,0,,,,,,FALSE,12
A01_Chr1:27.28-27.28Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A02_Chr1:21.50-21.93Mb*inv,0.38,2,FALSE,0,0,,,,,,FALSE,6
A03_Chr3:13.03-13.03Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A04_Chr4:22.51-22.51Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A05_Chr4:25.67-25.99Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A06_Chr4:27.55-27.55Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A07_Chr4:12.81-12.81Mb*Eda,0.38,2,FALSE,0,0,,,,,,FALSE,6
A08_Chr5:2.48-2.50Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A09_Chr7:11.55-11.66Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A10_Chr12:15.55-15.55Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A11_Chr12:16.52-16.55Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A12_Chr17:6.55-6.77Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A13_Chr17:9.94-9.94Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A14_Chr18:5.61-5.61Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A15_Chr20:0.18-0.26Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A16_Chr20:3.67-3.67Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A17_Chr20:8.89-8.90Mb,0.38,2,FALSE,0,0,,,,,,FALSE,6
A01_Chr1:27.28-27.28Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.38,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.38,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.38,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.38,5,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.38,5,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.38,5,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.38,10,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.38,10,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.38,10,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.38,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.38,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.38,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.38,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.38,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.38,20,FALSE,0,0,,,,,,FALSE,0
